title	domain	tags	location
爱思想	aisixiang.com	教育文化,社科文艺	
中国吉林网	chinajilin.com.cn	综合其他,门户网站,地方网站	吉林,长春
大白菜官网	winbaicai.com	网络科技,电脑硬件	海外
东商网	dginfo.com	生活服务,分类信息	
快递网	kuaidi.com	生活服务,常用查询	江苏,南京
百度开发者中心	developer.baidu.com	综合其他,门户网站	
新浪秀场	ok.sina.com.cn	休闲娱乐,视频电影	浙江,金华
Weebly	weebly.com	网络科技,技术编程	
番薯藤	yam.com	综合其他,门户网站	台湾,台北
畅捷通	chanjet.com	网络科技,软件下载	北京,海淀
暴风影音极致影院	hd.baofeng.com	休闲娱乐,视频电影	广东,深圳
交通银行网上银行	95559.com.cn	生活服务,银行保险	上海,浦东
零度非主流	ld12.com	休闲娱乐,图片摄影	上海
帝国CMS	phome.net	网络科技,站长资源	福建,厦门
客家新闻网	gndaily.com	新闻媒体	
银行利率网	yinhang123.net	生活服务,银行保险	江苏
武汉热线	wuhan.net.cn	综合其他,门户网站,地方网站	湖北,武汉
陕西新闻网	news.cnwest.com	新闻媒体	陕西
中国网传媒经济	media.china.com.cn	新闻媒体,新闻报刊	北京
游戏狗安卓游戏频道	android.gamedog.cn	休闲娱乐,游戏网站	北京
发现值得买 	kiees.com	购物网站	广东,梅州
中公山东人事考试信息网	sd.offcn.com	教育文化,培训机构	山东,济南
科印印刷网	keyin.cn	综合其他,门户网站	北京,海淀
致设计	zhisheji.com	综合其他,论坛综合,社交网站,教育文化,购物网站,电商网站	上海,浦东
食品论坛	bbs.foodmate.net	综合其他,论坛综合	
世纪之村	cuncun8.com	行业企业,农林畜牧渔	福建,泉州
DJ舞曲网	dj527.com	休闲娱乐,音乐网站	
GPS之家-GPS论坛	bbs.gpsuu.com	综合其他,论坛综合	
常青藤家教网	jiajiao400.com	教育文化,培训机构	
宜宾新闻网	ybxww.com	新闻媒体,新闻报刊	四川,宜宾
建德网	jdnews.com.cn	新闻媒体,新闻报刊	
凤网	fengone.com	休闲娱乐,娱乐时尚	湖南,长沙
Last.fm 	last.fm		
播种网论坛	bbs.bozhong.com	综合其他,论坛综合	广东,广州
改联网	gtuu.com	生活服务,汽车网站,体育健身,单车汽摩	北京,海淀
魔客吧	moke8.com	网络科技,设计素材,站长资源	四川
动漫东东	comicdd.com	休闲娱乐,动漫网站	江苏,南京
南京教育信息网	nje.cn	教育文化	江苏,南京
泰兴网	taixing.cn	综合其他,门户网站	江苏,泰州
中华人民共和国教育部	moe.gov.cn	政府组织,政府职能	北京,西城区
平安在线	pazx888.com	综合其他,地方网站	湖南,长沙
易奇八字	yiqibazi.com	休闲娱乐,星座运势	广东,广州
机动车驾驶人信息服务网	jdcjsr.com	生活服务,驾校学车	
中国古曲网	guqu.net	休闲娱乐,音乐网站,教育文化,社科文艺	广东
盖世汽车网	auto.gasgoo.com	生活服务,汽车网站	
哔哩哔哩游戏论坛 	bbs.biligame.com	休闲娱乐,游戏网站	安徽,芜湖
中国品牌童装网	61ef.cn	生活服务,母婴网站	广东,深圳
中山教育信息港	zsedu.net	教育文化	
阿仪网	app17.com	行业企业,机械工业,商务服务	浙江,杭州
淘大客	taodake.com	生活服务,常用查询	安徽,合肥
中国养殖网 	chinabreed.com	行业企业,农林畜牧渔	北京,海淀
网易商业	biz.163.com	综合其他,门户网站	
4399积分小游戏	pk.4399.com	休闲娱乐,游戏网站	福建,厦门
通信产业报	ccidcom.com	新闻媒体,新闻报刊	北京,海淀
大疆创新官网	dji.com	行业企业	广东,深圳
河南日报报业集团电子版	newpaper.dahe.cn	新闻媒体,新闻报刊	河南
恩智浦半导体	nxp.com	行业企业,跨国公司	海外
长沙市政府网	www.changsha.gov.cn	政府组织,政府门户	湖南,长沙
巴巴变	bababian.com	休闲娱乐,图片摄影	山东,青岛
597宁德人才网	nd597.com	生活服务,求职招聘	
唐山环渤海新闻网	huanbohainews.com.cn	综合其他,地方网站,新闻媒体,新闻报刊	河北,唐山
中国昆明	km.gov.cn	政府组织,政府门户	云南,昆明
换物网	hw100.net	购物网站,购物分享	广东,深圳
网贷天下	wdtianxia.com	综合其他,门户网站	浙江
飞扬军事	fyjs.cn	教育文化,军事国防	江苏,盐城
华医网	91huayi.com	医疗健康,健康保健	北京,西城区
中国人力资源网	hr.com.cn	生活服务,求职招聘	上海,静安
中国民族宗教网	mzb.com.cn	综合其他,门户网站	
新鲜中文网	cncnz.net	休闲娱乐,小说网站	江苏
纯真 	cz88.net	综合其他,论坛综合	广东
徐州英才网	xuzhoujob.com	生活服务,求职招聘	江苏,徐州
天才教育网	edutt.com	教育文化,教育考试,外语综合,出国留学,高等院校,培训机构	广东,东莞
趣分期	qufenqi.com	生活服务,金融财经	北京,海淀
E书吧	eshuba.com	休闲娱乐,小说网站	江苏
新浪闽南	mn.sina.com.cn	综合其他,门户网站	
网易摄影	pp.163.com	休闲娱乐,图片摄影	广东,广州
武汉赶集网	wh.ganji.com	生活服务,分类信息	湖北,武汉
PChome商店街	pcstore.com.tw	购物网站,电商网站	台湾
ZUK手机官网	zuk.com	购物网站,电商网站	北京,海淀
中南大学	www.csu.edu.cn	教育文化,高等院校	湖南,长沙
11人足球网	11player.com	体育健身,球类运动	广东
灵异事件	afu88.com	综合其他,门户网站	江西
高三网	gaosan.com	教育文化,教育考试	吉林,长春
一起游	17u.com	交通旅游,票务预订,旅游网站	江苏,苏州
河北公安交管网	hbgajg.com	生活服务,驾校学车	河北
新浪二手房北京租房网	bj.esf.sina.com.cn	生活服务,房产网站	北京
PP助手苹果网	ios.25pp.com	网络科技,手机数码	广东,广州
外汇新闻中心-汇通网	news.fx678.com	新闻媒体	上海,普陀
ADI	analog.com	网络科技	上海,黄浦
国家标准查询网	spsp.gov.cn	行业企业,商务服务	浙江,杭州
速配网	supei.com	生活服务,聊天交友	北京,海淀
华为网盘	dbank.com	网络科技,网络硬盘	广东,深圳
一起去留学网	177liuxue.cn	教育文化,出国留学	福建
职多多	chinalao.com	生活服务,求职招聘	山东,青岛
昆山视窗	ks.js.cn	综合其他,地方网站	江苏,苏州
牛图库	niutuku.com	网络科技,设计素材	广东,广州
舞泡网	5pao.com	综合其他,网络科技,电商服务,购物网站,电商网站	上海,闵行
慕课网	imooc.com	教育文化,在线教育	北京,西城区
中国银行	bank-of-china.com	生活服务,银行保险	北京,西城区
174399小游戏	174399.com	休闲娱乐,游戏网站	湖南
钢企网	gqsoso.com	行业企业,五金电工,商务服务	江苏,苏州
phpwind官方论坛	phpwind.net	综合其他,论坛综合,网络科技,站长资源	浙江,杭州
007商务站	007swz.com	行业企业,商务服务	湖南,长沙
中国女装网	nz86.com	行业企业,服装配饰,商务服务	浙江,杭州
众彩网	17mcp.com	体育健身,福彩体彩	河南,郑州
腾讯 大家	dajia.qq.com	教育文化	广东,深圳
微女郎	vgirl.weibo.com	休闲娱乐,娱乐时尚	北京,海淀
浙江省预约诊疗服务平台	guahao.zjol.com.cn	医疗健康,医院诊所	浙江
中国木业信息网	wood168.net	行业企业,农林畜牧渔	江苏,苏州
中金在线理财频道	money.cnfol.com	综合其他,地方网站	福建,福州
东林书院	bbs.thmz.com	综合其他,论坛综合	
羁绊网	005.tv	休闲娱乐,游戏网站,视频电影,小说网站,动漫网站	福建,福州
国家医学考试网	nmec.org.cn	教育文化,教育考试	北京,海淀
舞蹈视频	v.chinadance.cn	休闲娱乐,视频电影	江苏
高清时代网	hdtimes.cn	综合其他,门户网站	江苏,南京
中国医药联盟	chinamsr.com	医疗健康,药品药学	江苏,南京
深圳妈妈网	szmama.com	综合其他,论坛综合,地方网站,生活服务,母婴网站	广东,深圳
股民天地	bjzq.com.cn	生活服务,证券网站	湖北
乐酷视频网	6k.com	休闲娱乐,视频电影	浙江
快钱	99bill.com	网络科技,电子支付	上海,浦东
5173点卡充值平台	s.5173.com	休闲娱乐,游戏网站	浙江,金华
广发银行信用卡中心	card.cgbchina.com.cn	生活服务,银行保险	广东,广州
杭州余杭门户网站	yuhang.gov.cn	政府组织,政府门户	浙江,杭州
华南理工大学	scut.edu.cn	教育文化,高等院校	广东,广州
1626潮流精选	1626.com	休闲娱乐,娱乐时尚	广东,广州
108社区	108sq.com	综合其他,论坛综合	浙江,杭州
搜娱中文网	sooyuu.com	休闲娱乐,小说网站	北京,海淀
文轩网	winxuan.com	购物网站,电商网站	四川,成都
中华人民共和国环境保护部	mep.gov.cn	政府组织,政府职能	北京,西城区
环球网汽车	auto.huanqiu.com	生活服务,汽车网站	北京,朝阳
中华户外网	huway.com	休闲娱乐,图片摄影,交通旅游,旅游网站	江苏,南京
厦门市国家税务局	xm-n-tax.gov.cn	政府组织,政府职能	福建,厦门
QQ163网页游戏平台	qq163.com	休闲娱乐,游戏网站	福建,厦门
百信众联手机下载中心	d.958shop.com	网络科技,软件下载	湖南,长沙
爱早教	izaojiao.com	教育文化,培训机构,生活服务,母婴网站	上海,浦东
中国银监会	www.cbrc.gov.cn	政府组织,政府职能,生活服务,银行保险	北京,西城区
大智慧官网	gw.com.cn	生活服务,金融财经	上海,浦东
X团装修网	xtuan.com	生活服务,家居建材	福建,厦门
百度空间	hi.baidu.com	综合其他,博客网站	北京,海淀
QQ团购	gaopeng.qq.com	购物网站,团购网站	广东,深圳
手机中国应用频道	app.cnmo.com	网络科技,手机数码	北京,海淀
爱站网whois查询	whois.aizhan.com	生活服务,常用查询	广东,梅州
香港新浪	sina.com.hk	综合其他,门户网站	香港,香港
VIPABC	vipabc.com	教育文化,外语综合,培训机构	北京,朝阳
莆仙网	bbs.0594.com	综合其他,地方网站	福建,莆田
天幻专题站	ffsky.cn	休闲娱乐,游戏网站	上海
中国童装网	51kids.com	行业企业,服装配饰	福建,泉州
互动吧	hdb.com	教育文化,百科辞典	北京
襄阳市人民政府门户网站	xf.gov.cn	政府组织,政府门户	湖北,襄阳
易教网	eduease.com	教育文化,培训机构	
中国铁合金在线 	cnfeol.com	综合其他,地方网站	
爱游戏	play.cn	休闲娱乐,游戏网站	江苏
余姚生活网	eyuyao.com	生活服务,分类信息	浙江,宁波
爱屋吉屋	iwjw.com	生活服务,房产网站	上海,徐汇
知我网	zhiwo.com	综合其他,购物网站,团购网站,购物网站,电商网站	北京,朝阳
中国温州	www.wenzhou.gov.cn	政府组织,政府门户	浙江,温州
广州地铁官方网站	gzmtr.com	交通旅游,交通地图	广东,广州
百书库 	baishuku.com	休闲娱乐,小说网站	
汉网	cnhan.com	综合其他,门户网站	湖北,武汉
京东	channel.jd.com	购物网站,电商网站	
sony手机官网	sonymobile.com	网络科技,手机数码	海外
南宁百姓网	nanning.baixing.com	综合其他,地方网站	
爱羽客	aiyuke.com	体育健身,体育综合,球类运动	四川,成都
劳力士官方网站	rolex.com	休闲娱乐,娱乐时尚	上海
中国科学院大学	ucas.ac.cn	教育文化,高等院校	北京,石景山
中国周易网	zhyw.net	休闲娱乐,星座运势	广东
商都社区	bbs.shangdu.com	综合其他,论坛综合,地方网站	河南,郑州
中国物流与采购网	chinawuliu.com.cn	行业企业,商务服务,物流运输	北京,西城区
YunOS论坛	bbs.yunos.com	综合其他,论坛综合	
中国煤炭新闻网	cwestc.com	新闻媒体	重庆,九龙坡区
中国政府采购招标网	chinabidding.org.cn	综合其他,政府组织	北京,朝阳
中国机械设备网	machine.com.cn	行业企业,机械工业,商务服务	四川,成都
遨游搜	auyou.cn	交通旅游,票务预订,旅游网站	浙江,杭州
新快网新闻中心	news.xkb.com.cn	新闻媒体	广东,广州
QQ空间	qzone.com	休闲娱乐,娱乐时尚	广东,深圳
中国网军事频道	military.china.com.cn	教育文化,军事国防	北京
迅雷看看电影频道	movie.xunlei.com	休闲娱乐,视频电影	广东,深圳
巴豆论坛	dou.tgbus.com	综合其他,论坛综合	
国泰航空	cathaypacific.com	交通旅游,交通地图,票务预订	香港,香港
91创业网	91cy.cn	行业企业,招商加盟	北京,丰台
育龙网	china-b.com	教育文化,教育考试	北京,海淀
图片之家	tupianzj.com	休闲娱乐,图片摄影	
隔壁老师	gebilaoshi.com	教育文化,培训机构	北京,海淀
搜狗图片	pic.sogou.com	休闲娱乐,图片摄影	北京,海淀
 宁波搜房网 房天下	nb.fang.com	生活服务,房产网站	浙江,宁波
应届毕业生培训网	edu.yjbys.com	教育文化,培训机构	广东,广州
芒果在线	517.cn	综合其他,地方网站	辽宁,沈阳
安卓软件园	anzow.com	网络科技,软件下载,手机数码	北京
 吉他世界网	guitarworld.com.cn	休闲娱乐,音乐网站	上海,宝山
极客公园	geekpark.net	网络科技,站长资源	北京,朝阳
老友网	nntv.cn	综合其他,地方网站,新闻媒体,广播电视	广西,南宁
597三明人才网	sm597.com	生活服务,求职招聘	福建,三明
天天动听官方网站	ttpod.com	休闲娱乐,音乐网站	
全国邮政编码查询系统	yb21.cn	生活服务,常用查询	
香当网	xiangdang.net	教育文化,百科辞典	浙江
QQ秀	show.qq.com	休闲娱乐	广东,深圳
凤凰网	ah.ifeng.com	新闻媒体,新闻报刊	安徽
深圳美团网	sz.meituan.com	购物网站,团购网站	广东,深圳
红餐网	canyin88.com	生活服务,餐饮美食	广东,广州
有赞	youzan.com	行业企业,招商加盟	浙江
来疯	laifeng.com	休闲娱乐	上海,闵行
桂林人论坛	bbs.guilinlife.com	综合其他,论坛综合	广西,桂林
欣欣旅行百宝箱	tool.cncn.com	交通旅游,旅游网站	福建,厦门
嘉兴房产网	jx.fccs.com	生活服务,房产网站	浙江,嘉兴
周伯通招聘	jobtong.com	生活服务,求职招聘	北京,海淀
参考之家	ckdzb.com	休闲娱乐	
中国奢侈品网	chinaluxus.com	休闲娱乐,娱乐时尚	广东,广州
河北搜才网	hbsc.cn	生活服务,求职招聘	河北,石家庄
微博认证名人堂	verified.weibo.com	休闲娱乐,娱乐时尚	
驾校一点通驾校	jiaxiao.jxedt.com	生活服务,驾校学车	
北京市小客车指标管理信息系统	bjhjyd.gov.cn	政府组织,政府职能	北京,丰台
好展会网	haozhanhui.com	行业企业,商务服务	北京,海淀
9724小游戏	9724.com	休闲娱乐,游戏网站	
简单游	jdyou.com	休闲娱乐,游戏网站	福建,福州
达美航空公司	delta.com	交通旅游,票务预订	
IBM前程无忧官方招聘网站	jobs.51job.com	生活服务,求职招聘	湖北,武汉
球探比分	bf.win007.com	体育健身,球类运动	广东,肇庆
套图超市	du114.com	休闲娱乐,图片摄影	山西
新新网络-	newnet.cc	网络科技,数据分析	广东,深圳
东萍象棋网 -	dpxq.com	体育健身,棋牌健身	辽宁,葫芦岛
新航道	xhd.cn	教育文化,出国留学	北京,海淀
美文亭	meiwenting.com	教育文化	河南
安锋网	anfan.com	休闲娱乐,游戏网站	湖北,黄冈
中国商务新闻网	comnews.cn	新闻媒体	北京,丰台
湖北网络广播电视台	hbtv.com.cn	新闻媒体,广播电视	湖北,武汉
《梦幻西游》手游官网	my.163.com	休闲娱乐,游戏网站	广东,广州
58同城广州分类信息	gz.58.com	生活服务,分类信息	广东,广州
人民网文化频道	culture.people.com.cn	教育文化,社科文艺	北京,朝阳
网上车市汽车图片大全频道	pic.cheshi.com	休闲娱乐,图片摄影	北京,海淀
高考学习网	gkxx.com	教育文化,教育考试	北京,大兴
中国选矿技术网	mining120.com	行业企业,石化能源	陕西,西安
游戏瓶	youxiping.com	休闲娱乐,游戏网站	北京,海淀
去搭配网	7dapei.com	综合其他,购物分享	上海,徐汇
成都妈妈网	cdmama.cn	生活服务,母婴网站	四川,成都
孙悟空	swkong.com	综合其他,搜索引擎	
中国玻璃网	glass.com.cn	行业企业,机械工业,商务服务	浙江,杭州
0731房产网	0731fdc.com	生活服务,房产网站	湖南,长沙
美名腾智能起名网	meimingteng.com	休闲娱乐,星座运势	北京,海淀
中国教育新闻网	jyb.cn	新闻媒体,新闻报刊	北京,海淀
新浪论坛	bbs.sina.com.cn	综合其他,论坛综合	北京,海淀
搜狐体育图片	pic.sports.sohu.com	休闲娱乐,图片摄影	北京,海淀
爱卡汽车新车频道	info.xcar.com.cn	生活服务,汽车网站	北京,海淀
